freq_mean,freq_std,time_taken,bandwidth,traffic_mean,traffic_std,traffic_src,traffic_dst,size_mean,size_std,size_max,size_min,size_total,ip_src_count,ip_dst_count,ip_dst_mean,ip_dst_std,udp,attack
0.00702315783292134,0.01135363961871674,1464.5812418460846,1431.3852588727284,17250.486534644533,33658.626752975724,8.0.69.0,5.123.0.0,7335.077909435736,285.0610198899712,24064,3276,1529635142,75,86754,2.4037738893883858,5.201847341516709,56.07542066875423,1
0.0030920607231433163,0.0020428989320541912,1469.7306711673737,679321.2658527282,1307093.3601949026,25752250.923347626,8.0.69.112,1.102.0.0,7336.7171619418295,360.54616726109253,65535,0,3487325085,13,2607,182.3264288454162,3556.140946856885,99.94487981907116,1
0.0015777436847681733,0.001754236344425947,549.894161939621,1231783.653804955,4109500.38585209,39511418.58157095,8.0.69.0,2.32.0.0,7333.9088120780525,242.98098052099442,23106,1,2556109240,33,460,757.6804347826087,6542.166908671893,99.96298772282682,1
0.005853571215475706,0.009534247861929052,1223.893937587738,1928.484101042292,17273.515258625543,33795.52481077432,8.0.69.0,5.120.0.0,7339.050572491702,440.2952856951679,65535,1,1534492728,77,87179,2.3983528143245505,4.863681599596941,55.86218111207828,1
0.0015926175240633255,0.001980695241006768,556.5800092220306,1196890.022929756,1194972.7127071824,21051033.003520686,8.0.69.0,2.32.0.0,7426.778182192768,1122.328714703062,24064,0,2595480732,35,2010,173.86865671641792,3119.416117655233,99.27863429820646,1
0.001478885267729896,0.0008458849539348048,516.9221620559692,1188177.6504941157,108411.74057018461,5328304.109485043,8.0.69.0,2.32.0.0,7408.768330014648,1015.7164757832179,24064,3276,2589631247,30,22004,15.885111797854936,794.3170647899925,99.4218049070768,1
0.0015792463504529287,0.0018592606575180085,550.7084703445435,1220432.2181198848,5639684.665198238,46108378.42804085,8.0.69.0,2.32.0.0,7342.391790477665,464.3117976672078,65535,3276,2560416838,32,284,1227.8767605633802,8281.815234589725,99.886727633009,1
0.0030451395059782373,0.0018566327775576613,1444.1147787570953,646196.7661622859,662355.0759878419,17137487.50543922,8.0.69.112,1.102.0.0,7352.098465535165,626.0978796548607,65535,1,3486637120,18,5149,92.102738395805,2366.351963015402,99.78850237328592,1
0.001616153316170813,0.001620253962172257,563.2698345184326,1096513.7703993064,275049.23947906576,9538468.366652744,8.0.69.0,2.32.0.0,7332.257805730419,189.8437365787566,24064,3276,2555482484,33,8978,38.820004455335265,1384.2520713230892,99.979054647286,1
0.009737045912761354,0.016944558822625317,2024.2636859416962,1252.8901336389672,17287.307551020407,34813.962115234935,8.0.69.0,5.124.0.0,7334.2209298969665,260.1411944968512,24064,3276,1524740526,74,86397,2.406264106392583,5.293326716634551,56.28974381175021,1
0.004821270784718518,0.006989719982409514,1005.5386986732483,2347.2592383706665,17266.920861767525,34084.88518825638,8.0.69.0,5.121.0.0,7339.708046450969,408.16071260460745,65535,3276,1530798869,75,86683,2.406054243623317,5.220157622128211,56.10028576360254,1
0.0015654767383237354,0.0018199741456695632,545.7173635959625,1232749.3770164824,3936425.926153846,38585726.505599484,8.0.69.0,2.32.0.0,7339.948972449483,383.99308906923176,24064,3276,2558676852,30,487,715.8028747433265,6348.763200395331,99.90217902672434,1
0.0015805267791018857,0.0017756874588639529,551.0064067840576,1054603.1277413685,179412.7317107386,7315867.389250122,8.0.69.0,2.32.0.0,7337.1157840991555,313.1412001117867,24064,3276,2557887316,33,13482,25.858403797656134,1073.3549257673826,99.93517352555627,1
0.0051512320618839445,0.008791600962762902,1072.6410522460938,2227.753632024671,17235.25093379374,33750.73092042581,8.0.69.0,5.121.0.0,7334.816775600175,278.06394355608825,24064,3276,1527336232,76,86711,2.401436957248792,5.124427020807228,56.23226128674405,1
0.004773703987646623,0.007809547128689479,994.0283813476562,2374.4392456884098,17231.44754495744,33148.47468002881,8.0.69.0,5.120.0.0,7339.652789450178,390.4629648433139,24064,3276,1528343240,75,86593,2.40470938759484,5.139577073792219,56.205848312691195,1
0.0018355962547656902,0.0008942245955871551,870.7389461994171,1095132.317397931,788825.5465880752,19133844.407039452,8.0.69.112,1.102.0.0,7335.104447217748,322.29695463397434,65535,3276,3479509486,12,4343,109.22495970527285,2633.834683681907,99.93528176674452,1
